Customer ID,Recency,Frequency,Monetary,Churned,Churn_Predicted,Churn_Probability
15229,236,1,160.5,1,1,0.8045
15231,271,1,250.26000000000002,1,1,0.8513
15233,51,1,59.400000000000006,1,1,0.9202
15235,1,7,1219.89,0,0,0.1551
15240,24,6,2203.64,0,0,0.052
15241,80,3,1293.72,0,0,0.1175
15242,72,1,302.04,1,0,0.4897
15243,84,1,610.6,0,0,0.3939
15244,316,1,280.51,0,0,0.4893
15245,52,5,2095.0,0,0,0.1077
15246,8,2,452.25,0,0,0.2513
15247,127,2,620.06,0,0,0.3987
15248,61,3,1893.93,1,0,0.3051
15249,79,5,2577.54,0,0,0.0577
15250,290,1,60.0,1,1,0.9593
15251,64,10,9839.55,0,0,0.0617
15252,71,3,1362.63,0,0,0.1647
15253,53,3,1136.89,0,0,0.2375
15254,196,2,787.99,0,0,0.4559
15255,46,7,2554.73,0,0,0.0371
15256,211,1,71.95,0,1,0.5407
15257,64,1,368.75,0,0,0.4744
15259,162,4,1182.3799999999999,1,0,0.4495
15260,22,18,7082.610000000001,0,0,0.0097
15261,31,3,1253.18,0,0,0.1154
15262,30,2,239.87,0,0,0.3649
15264,180,1,454.66,0,0,0.2706
15265,254,1,1545.38,0,0,0.4327
15266,28,4,732.91,0,0,0.2479
15268,128,3,961.9000000000001,1,0,0.4397
15269,30,2,816.5600000000001,0,0,0.316
15270,50,12,5630.17,0,0,0.1365
15271,15,10,2146.95,0,0,0.012
15272,99,4,1309.01,0,0,0.1167
15273,249,1,228.96,1,1,0.8665
15276,43,3,491.17,0,0,0.1777
15277,75,1,220.44,0,1,0.5101
15278,211,4,496.16,1,1,0.6217
15279,4,5,1580.54,1,0,0.3895
15280,138,2,284.4,0,0,0.4384
15281,27,7,6211.42,0,0,0.026
15282,219,1,348.59,1,1,0.5658
15283,40,3,148.32999999999998,1,0,0.3746
15284,150,1,24.75,1,1,0.9429
15285,57,1,94.92,1,1,0.6641
15287,29,2,311.14,0,0,0.4612
15288,15,6,1565.66,0,0,0.0317
15289,108,2,653.3100000000001,0,0,0.2621
15290,9,9,2772.66,0,0,0.0087
15291,7,24,8460.460000000001,0,0,0.0014
15293,315,1,247.5,1,1,0.8161
15294,60,1,233.35,1,1,0.5905
15295,304,1,207.04,1,1,0.7925
15296,70,6,6650.17,0,0,0.0425
15298,16,11,4356.02,0,0,0.0217
15299,21,6,3484.5299999999997,0,0,0.0415
15301,18,6,2533.09,0,0,0.0245
15303,215,2,650.16,0,0,0.1569
15304,18,2,225.15,0,0,0.2597
15305,205,1,93.6,1,1,0.9097
15306,150,6,2310.38,0,0,0.226
15309,260,3,524.21,1,1,0.6209
15310,128,1,1634.64,1,1,0.7409
15311,1,111,47334.39,0,0,0.0053
15312,4,8,1973.43,0,0,0.0498
15314,63,2,492.48,0,0,0.2711
15317,327,1,129.75,1,1,0.8734
15321,86,9,3961.42,0,0,0.05
15322,126,1,711.18,0,0,0.4147
15323,212,3,434.6,1,1,0.8139
15324,351,1,140.22000000000003,1,1,0.646
15325,45,7,1439.72,0,0,0.1395
15326,259,2,670.59,0,0,0.1884
15328,57,1,107.24,1,1,0.7266
15329,24,7,1590.77,0,0,0.062
15331,149,3,767.91,1,0,0.3218
15332,16,6,4892.68,1,0,0.209
15336,51,1,240.5,1,1,0.5775
15337,61,1,373.02,1,1,0.5443
15338,327,1,277.93,1,1,0.7634
15339,71,5,1246.95,0,0,0.1682
15340,211,1,105.5,1,1,0.8824
15341,98,1,382.2,0,0,0.4156
15346,75,2,343.7,0,0,0.4071
15347,16,4,1162.0,1,0,0.2655
15350,23,2,547.6,1,0,0.4161
15351,19,4,1770.23,0,0,0.0809
15352,198,1,111.15,1,1,0.9493
15353,17,5,2064.26,0,0,0.0364
15356,10,5,860.46,0,0,0.2207
15358,15,20,7877.09,0,0,0.0017
15359,312,8,181.35,1,1,0.8345
15361,11,4,689.07,1,0,0.332
15362,98,1,302.33,1,0,0.4832
15363,22,2,678.11,1,1,0.5411
15365,53,6,2242.81,0,0,0.0382
15366,8,6,1892.1100000000001,0,0,0.0294
15367,68,6,2418.12,0,0,0.0494
15368,44,1,275.8,0,1,0.5251
15369,142,10,5938.3,1,1,0.6416
15370,60,1,1352.96,0,0,0.3653
15371,312,1,59.400000000000006,1,1,0.9428
15372,100,7,4009.66,0,0,0.0837
15373,9,7,1205.73,0,0,0.0387
15374,274,1,139.32,0,1,0.7077
15375,340,1,60.959999999999994,1,1,0.9786
15377,32,4,1211.75,1,0,0.4469
15378,112,2,246.5,1,1,0.7171
15379,8,2,2666.01,0,0,0.0498
15380,15,5,1347.18,0,0,0.0238
15381,73,3,1293.72,0,0,0.1248
15382,24,5,6254.64,0,0,0.0148
15384,9,3,1688.95,0,0,0.0871
15385,42,2,625.2,0,0,0.3327
15387,142,1,468.65,1,1,0.6143
15389,49,4,2233.8,0,0,0.1052
15390,46,2,1216.66,1,1,0.5822
15391,234,1,289.87,1,1,0.7995
15392,10,4,1715.07,0,0,0.1242
15393,217,2,471.64,0,0,0.2448
15394,8,7,3393.52,0,0,0.0094
15396,233,1,508.20000000000005,0,0,0.2521
15400,70,3,586.1,0,0,0.288
15401,102,2,216.95,1,1,0.7543
15402,37,4,1203.77,0,0,0.2553
15403,141,1,75.12,1,1,0.9167
15404,25,1,257.06,1,1,0.5184
15405,226,1,310.74,0,0,0.4908
15406,103,2,465.16,0,0,0.4032
15410,218,2,1234.88,0,0,0.3206
15413,341,2,2285.3,1,1,0.903
15416,128,3,588.5,0,0,0.4132
15418,75,2,449.42,1,1,0.55
15420,84,4,513.38,1,0,0.35
15421,35,5,2613.93,0,0,0.0354
15422,28,5,1522.27,0,0,0.0855
15423,231,2,223.39000000000001,0,1,0.6
15424,112,1,214.44,0,1,0.5782
15425,49,4,1941.1200000000001,1,0,0.2299
15426,19,5,1134.85,0,0,0.0637
15428,37,2,484.53000000000003,0,0,0.3419
15430,117,2,954.75,1,1,0.5366
15431,152,1,153.24,1,1,0.7025
15432,191,1,149.57,0,1,0.6232
15434,24,6,1525.5800000000002,0,0,0.0834
15437,290,1,193.29000000000002,0,1,0.7236
15439,54,4,1269.05,1,0,0.4237
15441,46,2,952.64,1,0,0.4454
15443,124,7,1900.64,0,0,0.1813
15445,240,1,171.0,0,1,0.6612
15446,26,2,273.32,1,1,0.5718
15447,177,4,337.71000000000004,0,0,0.4695
15448,324,1,294.17,0,0,0.4595
15451,84,2,226.86,1,1,0.617
15452,40,3,1256.63,0,0,0.1134
15454,12,2,303.89,1,1,0.5341
15455,247,1,38.25,1,1,0.9648
15456,9,6,1412.1,0,0,0.0293
15458,51,1,208.8,0,1,0.5188
15459,67,2,202.83,1,1,0.6379
15460,3,1,214.26,1,1,0.5865
15461,110,2,429.7,1,1,0.6724
15462,95,1,502.45,0,0,0.3566
15465,9,15,5176.83,0,0,0.0054
15466,39,2,485.47,0,0,0.3655
15468,42,1,962.97,0,0,0.4008
15469,88,1,335.70000000000005,0,0,0.4826
15470,225,1,63.419999999999995,1,1,0.9178
15471,30,2,837.53,0,0,0.3113
15473,94,1,274.8,0,0,0.479
15474,245,1,150.35,1,1,0.7745
15476,30,4,2209.98,1,0,0.288
15477,299,1,368.4,1,1,0.8429
15478,224,1,541.0600000000001,0,0,0.228
15480,119,2,2686.75,0,0,0.2873
15481,51,1,1993.34,1,0,0.4858
15482,8,7,3760.96,0,0,0.0099
15483,35,6,585.42,0,0,0.1296
15484,189,1,372.19,0,1,0.5694
15485,23,3,2284.17,0,0,0.1062
15486,177,1,102.0,1,1,0.8597
15487,329,1,231.32,1,1,0.9046
15488,106,4,340.6,0,0,0.1229
15489,50,5,1285.3300000000002,0,0,0.1347
15490,80,1,210.85,1,1,0.5597
15493,39,4,2159.78,0,0,0.0895
15494,127,2,1528.41,0,0,0.1499
15495,29,1,246.5,1,1,0.5888
15496,281,1,146.14,1,1,0.7581
15497,32,6,7123.19,0,0,0.0311
15498,16,18,9306.460000000001,0,0,0.0069
15501,54,2,399.95,1,0,0.4823
15502,18,5,3548.34,0,0,0.0278
15503,12,1,141.04,1,1,0.5251
15504,170,3,338.62,0,0,0.3083
15506,31,3,1058.25,0,0,0.2206
15509,30,1,152.41,1,1,0.6246
15512,9,3,311.78,0,0,0.1638
15513,15,18,12992.33,0,0,0.0017
15514,10,8,2802.83,0,0,0.0232
15515,37,1,171.81,1,1,0.5926
15518,28,6,2027.34,0,0,0.0548
15519,33,2,344.61,1,0,0.4463
15521,49,8,4087.44,0,0,0.1148
15523,38,12,15673.65,0,0,0.0173
15524,256,1,151.4,0,1,0.6465
15525,23,2,430.78000000000003,0,0,0.3641
15527,4,15,3049.05,0,0,0.0082
15529,14,3,1142.52,0,0,0.1028
15530,162,1,311.37,0,1,0.5876
15532,7,7,2516.17,0,0,0.0381
15535,54,2,541.47,0,0,0.3314
15536,58,1,259.09,1,1,0.6118
15538,187,6,3358.4,1,1,0.743
15540,25,1,247.38,0,0,0.48
15542,162,1,345.93,1,1,0.578
15543,109,1,114.4,0,0,0.3628
15544,22,12,4615.72,0,0,0.0256
15545,20,1,135.32999999999998,0,0,0.2284
15546,256,2,1079.1000000000001,1,1,0.5952
15547,12,12,5192.81,0,0,0.0047
15548,245,1,158.09,1,1,0.7701
15549,70,5,652.7,0,0,0.1851
15550,28,6,1249.27,0,0,0.1342
15551,44,6,1243.75,0,0,0.2119
15552,272,1,162.4,0,1,0.6106
15555,11,22,6483.09,0,0,0.0012
15558,289,1,202.68,1,1,0.7479
15559,218,1,1109.4,1,1,0.6181
15560,47,2,153.52,1,0,0.4936
15561,33,4,1133.8,0,0,0.1779
15562,1,2,312.87,1,1,0.6181
15563,8,4,1729.21,0,0,0.1303
15564,113,2,70.74000000000001,1,1,0.7978
15566,42,1,89.65,1,1,0.6118
15569,40,5,2207.74,0,0,0.0592
15570,6,16,5635.61,0,0,0.0045
15571,36,9,3123.66,0,0,0.0185
15572,30,3,1431.78,0,0,0.19
15573,268,2,319.15000000000003,0,0,0.4267
15574,8,5,989.34,0,0,0.2584
15575,269,1,30.1,1,1,0.9658
15579,33,3,923.03,0,0,0.2117
15580,26,8,1375.39,1,0,0.2684
15581,3,19,3351.15,0,0,0.0192
15583,26,1,95.96,1,1,0.6523
15584,49,2,547.34,0,0,0.3238
15586,242,3,1139.1000000000001,1,1,0.5617
15587,1,4,953.28,0,1,0.563
15588,327,1,579.6,1,1,0.7398
15590,32,5,1496.6,1,0,0.197
15591,232,3,217.9,1,0,0.4726
15595,137,1,357.59999999999997,1,1,0.5968
15596,14,5,1723.45,0,0,0.0255
15597,225,1,238.8,0,1,0.7837
15598,77,1,307.34,0,0,0.475
15599,95,1,488.32,0,0,0.3614
15600,78,4,1199.31,1,0,0.4742
15601,8,15,7161.16,0,0,0.0025
15602,10,8,1731.3400000000001,0,0,0.042
15603,298,1,40.0,0,1,0.9212
15605,23,5,738.57,0,0,0.1792
15606,40,8,2310.83,0,0,0.0207
15607,193,8,1604.21,0,0,0.2613
15608,65,1,692.3,0,0,0.4312
15611,33,13,1405.83,0,0,0.0645
15613,260,1,433.71999999999997,1,1,0.7758
15614,87,4,3147.36,1,0,0.4014
15615,8,24,10818.92,0,0,0.0014
15616,88,1,317.11,1,1,0.5211
15617,45,3,828.5500000000001,1,0,0.2769
15620,8,2,813.67,0,0,0.1217
15622,77,8,4143.05,0,0,0.0775
15623,43,6,1828.82,0,0,0.0694
15625,26,5,1702.1399999999999,0,0,0.0698
15626,70,1,391.72,0,0,0.4462
15627,107,2,566.9,1,1,0.5659
15628,16,8,2495.7400000000002,0,0,0.028
15629,100,4,2240.9,1,0,0.3834
15630,294,1,295.05,0,0,0.3967
15631,292,1,596.67,1,1,0.5798
15633,159,12,4144.07,1,1,0.9577
15634,33,1,311.1,0,0,0.4549
15635,45,1,100.35,1,1,0.7282
15636,87,2,719.82,0,0,0.252
15637,63,3,285.35,0,0,0.1812
15638,28,6,2265.2,1,0,0.0285
15639,101,2,639.76,0,0,0.2115
15640,5,16,12298.94,0,0,0.0025
15641,9,7,2677.11,0,0,0.011
15645,63,2,443.16,0,0,0.4294
15646,21,3,526.97,0,0,0.1727
15647,65,1,169.0,1,1,0.522
15649,17,3,1354.35,0,0,0.0583
15650,171,2,553.88,1,0,0.4623
15651,70,2,612.76,0,0,0.2806
15652,37,4,1068.2,0,0,0.1786
15658,22,3,1077.72,0,0,0.1528
15659,36,2,226.04,0,0,0.4259
15660,15,7,1212.13,0,0,0.0705
15661,29,6,906.15,0,0,0.232
15662,310,1,177.88000000000002,1,1,0.7382
15664,98,3,845.1,0,0,0.2119
15665,61,3,1764.86,0,0,0.2518
15666,121,2,632.94,1,0,0.4888
15670,206,1,152.15,0,0,0.4498
15673,101,5,3478.09,0,0,0.0576
15674,67,7,4039.17,0,0,0.0789
15675,54,1,218.35,0,1,0.5423
15677,71,2,648.4,0,0,0.2687
15678,45,2,1473.24,0,0,0.1588
15680,16,7,2862.4,0,0,0.0387
15681,29,9,1563.54,0,0,0.0465
15682,249,2,318.24,1,1,0.5219
15683,123,1,330.79,0,0,0.4655
15684,196,2,64.55,1,1,0.7102
15685,100,1,55.980000000000004,1,1,0.8482
15686,70,1,90.0,1,1,0.5096
15688,68,1,190.57,1,1,0.535
15689,11,2,370.43,0,0,0.2274
15691,44,2,272.7,0,0,0.4885
15693,309,1,37.5,1,1,0.8317
15694,15,11,3973.54,0,0,0.0095
15695,247,2,721.0600000000001,0,0,0.2546
15696,73,5,1170.1100000000001,0,0,0.2364
15697,339,1,246.75,1,1,0.8261
15698,273,1,46.2,1,1,0.8824
15702,126,1,112.57,1,1,0.8847
15704,152,2,1441.04,0,0,0.2263
15708,19,3,969.19,0,0,0.1206
15709,238,1,194.6,0,1,0.8692
15710,66,1,898.87,1,1,0.5778
15711,206,2,420.25,1,1,0.7167
15712,28,6,2144.55,0,0,0.0368
15713,16,2,410.23,0,0,0.2759
15714,103,3,453.93,0,0,0.3534
15715,205,5,658.02,1,0,0.4514
15716,19,7,1696.8600000000001,0,0,0.0339
15717,70,4,456.70000000000005,0,0,0.2123
15718,189,1,293.79,1,1,0.651
15719,31,16,4494.23,0,0,0.0441
15720,200,1,140.49,0,0,0.4909
15722,94,6,3022.79,0,0,0.0398
15723,14,4,930.7,1,0,0.2833
15724,50,1,92.6,0,0,0.496
15726,39,1,321.91,1,0,0.4572
15727,9,9,5729.6,0,0,0.0058
15728,29,2,544.6,1,0,0.3768
15729,49,2,107.55000000000001,0,0,0.3133
15730,31,2,605.7,0,0,0.3316
15731,203,1,125.3,1,1,0.7171
15732,22,9,1387.95,0,0,0.0618
15734,86,2,923.85,0,0,0.3344
15735,71,1,327.68,1,0,0.4843
15736,85,2,1767.1200000000001,1,0,0.3691
15738,22,25,8278.52,0,0,0.0097
15741,107,2,208.62,1,1,0.8416
15742,269,1,156.87,1,1,0.7492
15747,25,6,1553.17,0,0,0.0719
15748,98,2,465.45,0,0,0.1758
15750,16,10,3830.27,0,0,0.0171
15751,110,7,807.15,1,1,0.5615
15752,22,3,1557.96,0,0,0.1657
15754,143,6,2579.04,0,0,0.247
15755,29,10,3320.12,0,0,0.0229
15757,36,4,2225.94,0,0,0.0849
15759,8,4,549.4,0,0,0.2511
15761,92,1,143.05,1,1,0.6999
15764,84,2,1223.1100000000001,0,0,0.4961
15765,316,1,370.63,1,1,0.8403
15766,106,2,516.0,0,0,0.2617
15768,126,26,12650.07,0,0,0.2277
15769,21,20,30471.6,0,0,0.0202
15770,262,1,321.45,1,1,0.8087
15771,254,3,1006.54,1,1,0.6278
15772,68,1,280.88,1,1,0.5612
15773,59,1,138.84,0,1,0.5727
15774,68,5,1016.2900000000001,0,0,0.2029
15775,281,1,45.599999999999994,0,1,0.9199
15777,10,4,1081.05,0,0,0.2096
15778,81,1,307.95000000000005,1,1,0.5586
15779,112,2,124.08000000000001,1,1,0.7674
15780,7,1,177.15,0,0,0.2571
15782,80,1,1399.36,0,0,0.2299
15784,117,2,848.33,1,1,0.5375
15785,28,10,3318.04,0,0,0.0229
15786,67,2,3582.62,0,0,0.0875
15788,158,1,221.83,1,1,0.7281
15789,8,6,1962.01,1,0,0.0294
15791,179,3,1995.65,0,0,0.2327
15792,49,2,933.84,1,0,0.3491
15793,28,4,1142.38,0,0,0.2027
15795,80,7,1369.8600000000001,0,0,0.1663
15796,24,9,2463.02,0,0,0.0236
15797,231,2,613.6800000000001,0,0,0.1265
15798,142,3,1535.37,1,0,0.4864
15799,68,1,537.2,0,0,0.4473
15800,102,5,530.18,0,0,0.381
15803,95,3,1513.84,0,0,0.1397
15805,14,13,4373.05,0,0,0.024
15807,58,2,913.62,0,0,0.3215
15808,11,17,13835.11,0,0,0.0024
15809,109,2,758.6700000000001,0,0,0.2247
15810,36,4,1607.06,0,0,0.1971
15811,7,3,1612.73,0,0,0.0934
15812,85,6,3109.61,0,0,0.0848
15814,42,2,689.11,0,0,0.2869
15816,192,2,144.15,1,1,0.7455
15817,70,3,2766.4,1,0,0.2961
15818,238,1,340.5,1,1,0.7752
15819,81,6,2029.3400000000001,0,0,0.1993
15822,9,4,920.47,0,0,0.2108
15824,103,2,890.94,1,1,0.5246
15826,217,1,943.97,0,0,0.4148
15827,22,16,1957.98,0,0,0.0573
15828,24,1,1108.82,1,1,0.6849
15834,26,3,1539.24,0,0,0.2212
15837,135,1,385.03000000000003,0,1,0.5286
15838,17,15,40024.92,0,0,0.0838
15841,35,3,914.6,0,0,0.2145
15842,43,2,548.8000000000001,1,0,0.3452
15845,186,3,714.51,0,0,0.4247
15846,35,1,107.01,1,1,0.7548
15847,77,3,433.3,0,0,0.2759
15848,271,1,137.99,1,1,0.8015
15850,26,3,665.22,0,0,0.2669
15851,176,1,109.73,1,1,0.8686
15852,176,1,96.55,0,1,0.5681
15854,11,9,2247.06,0,0,0.0239
15855,125,1,340.48,0,0,0.4006
15856,1,24,16039.03,0,0,0.0336
15857,79,1,273.48,0,1,0.5003
15858,17,7,2251.88,0,0,0.0231
15859,82,1,438.46,1,1,0.5061
15860,18,8,1200.7,0,0,0.032
15861,105,4,1213.98,0,0,0.1925
15862,23,7,1468.52,0,0,0.1073
15863,267,2,148.96,0,0,0.4518
15864,31,1,244.44,0,0,0.4931
15865,63,2,1346.29,0,0,0.2678
15867,4,18,5004.69,0,0,0.0036
15868,233,1,94.53,1,1,0.9542
15869,275,1,171.47,0,1,0.6818
15870,46,3,506.02000000000004,0,0,0.2303
15871,87,1,33.099999999999994,1,1,0.8559
15872,28,2,413.0,0,0,0.4509
15873,149,4,313.91999999999996,1,1,0.724
15874,37,14,6878.88,0,0,0.0131
15875,295,1,108.52,1,1,0.9522
15876,58,2,1449.14,1,0,0.2861
15878,211,1,118.63999999999999,1,1,0.6752
15879,53,3,1016.76,1,0,0.2754
15880,19,1,329.03,1,0,0.1628
15881,11,2,155.25,0,0,0.1259
15882,18,5,795.71,0,0,0.1522
15884,82,1,7.9,1,1,0.7792
15885,33,12,1572.47,0,0,0.0655
15886,66,3,871.78,0,0,0.351
15887,56,3,1027.15,1,0,0.3111
15888,50,2,260.85,0,0,0.3941
15889,19,5,919.9,0,0,0.0989
15890,44,5,535.65,1,0,0.3701
15892,318,1,128.2,1,1,0.8199
15893,131,1,305.28000000000003,1,1,0.6398
15894,19,1,150.79000000000002,0,0,0.2318
15898,17,21,3728.4900000000002,0,0,0.1042
15899,18,1,56.25,1,1,0.7776
15900,63,3,549.29,0,0,0.3019
15901,101,3,318.14,0,0,0.1054
15902,29,1,145.01,1,1,0.5697
15903,28,5,3813.08,0,0,0.0284
15905,193,1,114.69,1,1,0.7403
15906,24,3,962.5,0,0,0.2006
15908,140,2,758.62,1,0,0.3497
15910,50,7,1432.29,0,0,0.1558
15911,273,5,837.74,1,1,0.5489
15912,86,4,374.29,0,0,0.2158
15913,183,1,6.300000000000001,1,1,0.91
15914,27,2,205.99,1,1,0.7087
15915,51,1,364.24,1,1,0.5116
15916,16,6,1486.31,0,0,0.047
15917,256,1,118.75,0,1,0.5149
15918,281,1,248.65,0,1,0.6998
15919,18,1,214.07999999999998,0,0,0.3032
15920,74,3,280.05,0,0,0.1449
15921,46,3,442.58,0,0,0.2524
15922,23,1,369.5,1,1,0.5737
15923,22,1,127.08,1,1,0.6347
15926,192,1,134.44,1,1,0.8029
15927,297,1,106.54,1,1,0.9575
15928,306,1,293.53,1,1,0.6415
15929,294,1,594.0,1,1,0.5908
15931,77,1,239.9,1,1,0.5877
15934,67,2,2190.66,1,0,0.0856
15936,28,2,282.79,1,1,0.5692
15938,105,4,330.23,0,0,0.1029
15939,24,1,2904.83,0,0,0.2491
15941,287,1,405.0,1,1,0.8476
15943,299,2,271.28999999999996,1,1,0.6589
15944,43,2,1250.74,0,0,0.3199
15945,15,3,521.44,1,0,0.3257
15946,152,3,2304.18,1,0,0.3937
15948,74,1,553.85,0,0,0.4429
15950,9,7,5805.02,0,0,0.0055
15951,30,1,304.95,0,0,0.4777
15953,19,10,1618.6,0,0,0.0286
15954,239,1,187.8,1,1,0.8922
15955,22,9,4242.1,0,0,0.0256
15956,201,1,291.2,1,1,0.6666
15957,70,2,492.36,0,0,0.2857
15958,53,3,357.77,0,0,0.2331
15959,331,3,542.89,1,1,0.7465
15960,24,4,410.95,1,0,0.2387
15961,29,1,451.28999999999996,1,1,0.7759
15962,99,1,289.48,1,1,0.5542
15964,313,1,269.21000000000004,1,1,0.7324
15965,17,9,1949.76,0,0,0.0219
15966,100,1,426.53,1,0,0.4144
15967,29,9,2411.61,0,0,0.0252
15968,38,1,401.8,1,0,0.4267
15969,75,2,460.95,0,0,0.4269
15970,248,1,703.22,0,0,0.4945
15971,35,4,1256.7000000000003,0,0,0.1994
15972,106,5,1769.33,1,0,0.3976
15973,16,2,665.62,1,0,0.4153
15976,60,4,1252.67,0,0,0.2283
15978,82,2,2180.64,0,0,0.1418
15979,252,1,329.21999999999997,1,1,0.8372
15980,140,4,4144.82,0,0,0.161
15981,51,13,5954.29,0,0,0.068
15982,255,1,324.51,1,1,0.8462
15983,10,4,1599.03,0,0,0.1152
15984,18,18,4398.01,0,0,0.0359
15985,86,5,1572.8600000000001,0,0,0.155
15986,31,1,186.3,0,0,0.4579
15987,18,2,216.70000000000002,0,0,0.2632
15988,201,2,579.61,0,0,0.254
15989,25,1,228.15,1,1,0.5175
15990,144,5,1205.64,0,0,0.206
15991,184,1,150.55,1,1,0.7029
15992,46,2,854.61,0,0,0.384
15994,61,2,761.41,0,0,0.2745
15995,64,1,694.54,1,1,0.5004
15996,16,2,617.07,0,0,0.2976
15998,12,10,4994.07,0,0,0.0145
16001,30,1,583.39,1,1,0.7142
16002,275,1,169.21,1,1,0.7345
16003,9,5,3671.59,0,0,0.0119
16004,124,5,2146.39,1,1,0.5428
16005,25,6,1786.3600000000001,0,0,0.0622
16006,37,1,231.42,0,0,0.4949
16007,33,3,1359.25,0,0,0.1413
16008,32,12,4860.35,0,0,0.0498
16010,12,9,1412.56,0,0,0.0108
16011,12,12,2107.42,0,0,0.0225
16012,51,2,1563.3,0,0,0.1288
16013,7,40,20679.84,0,0,0.0031
16014,58,2,453.45,0,0,0.4964
16016,16,4,980.91,0,0,0.1858
16017,67,4,1333.7,0,0,0.2021
16018,46,1,93.45,0,1,0.5582
16019,14,17,12772.19,0,0,0.0024
16021,45,2,487.03,1,0,0.4219
16024,61,2,232.96,0,0,0.4322
16027,107,9,1113.74,0,0,0.1758
16028,245,1,82.2,1,1,0.962
16029,3,45,44381.46,0,0,0.1917
16032,105,6,1965.72,1,0,0.2785
16033,10,9,2137.73,0,0,0.0226
16034,44,3,473.62,0,0,0.2019
16035,210,1,217.73,1,1,0.7101
16036,74,2,1797.92,0,0,0.1232
16037,8,3,954.78,0,0,0.1042
16039,73,2,456.4,1,1,0.5962
16040,80,4,1103.3500000000001,0,0,0.2649
16042,28,3,1067.85,0,0,0.2466
16043,29,4,1082.6,0,0,0.2126
16044,84,1,340.84000000000003,1,1,0.5852
16045,66,4,2094.23,0,0,0.2898
16046,212,1,235.78,1,1,0.7791
16048,23,4,818.7900000000001,1,0,0.3049
16049,25,3,777.34,0,0,0.272
16050,33,2,162.8,0,0,0.4642
16051,331,1,188.44,1,1,0.8784
16053,63,4,2122.89,0,0,0.2567
16054,68,3,1327.98,0,0,0.1537
16057,169,3,1591.73,0,0,0.2269
16058,55,1,62.7,1,1,0.9476
16059,17,7,1718.66,0,0,0.0355
16060,50,3,541.95,1,0,0.361
16061,81,1,89.65,1,0,0.4835
16062,14,5,1957.39,0,0,0.0254
16065,15,8,1992.13,1,0,0.0284
16067,212,3,3269.11,1,1,0.6279
16068,243,1,115.73,1,1,0.7813
16069,67,1,457.7,1,1,0.5663
16071,177,3,750.5600000000001,0,0,0.3183
16072,77,3,3595.77,0,0,0.145
16074,40,1,252.5,1,1,0.5568
16075,152,2,736.9300000000001,1,0,0.4029
16077,275,1,2300.4,1,1,0.5681
16078,319,1,283.79,0,0,0.4553
16080,35,2,385.4,0,0,0.4564
16081,16,4,1637.14,0,0,0.1156
16082,320,1,106.75,1,1,0.9694
16083,10,3,1371.78,0,0,0.0626
16085,30,7,1343.2,0,0,0.1391
16086,17,5,1459.05,0,0,0.03
16087,38,5,1739.92,1,0,0.1911
16088,225,2,1437.43,1,1,0.5009
16089,36,2,263.49,1,0,0.4643
16090,274,1,180.56,1,1,0.7784
16092,154,3,770.08,0,0,0.3162
16094,25,7,2617.33,0,0,0.0202
16095,105,1,447.05,1,1,0.5659
16096,66,3,1264.3500000000001,0,0,0.2063
16098,23,7,2280.98,0,0,0.0253
16099,67,4,841.3,0,0,0.2634
16100,112,1,582.64,1,1,0.7427
16101,84,3,1938.46,0,0,0.1847
16103,38,16,4762.07,0,0,0.0456
16104,68,5,1301.3600000000001,0,0,0.1327
16105,88,4,2049.23,0,0,0.3556
16108,84,3,1393.42,0,0,0.1919
16109,348,1,327.59999999999997,0,0,0.2846
16110,172,1,460.64,0,0,0.2067
16111,77,1,549.33,1,0,0.4699
16115,47,4,892.92,0,0,0.2306
16117,52,2,422.19,0,0,0.4186
16118,302,1,4376.25,1,1,0.7218
16119,44,5,1114.05,0,0,0.2188
16120,72,2,1658.3700000000001,0,0,0.1047
16121,40,3,595.38,0,0,0.1871
16122,16,3,316.92,0,0,0.2415
16124,68,2,1060.49,0,0,0.2998
16125,17,13,3602.64,1,0,0.2316
16126,29,10,8182.7300000000005,0,0,0.0121
16128,30,6,1920.8300000000002,0,0,0.0674
16129,57,3,1396.05,1,0,0.3363
16130,72,4,987.48,1,0,0.3458
16131,25,5,5132.91,0,0,0.0301
16132,194,2,664.1999999999999,1,0,0.4717
16133,26,23,8403.22,0,0,0.0304
16134,9,4,1810.78,0,0,0.1231
16135,233,1,301.9,0,1,0.6504
16136,313,1,237.42000000000002,0,1,0.8282
16137,330,1,422.7,1,1,0.871
16138,28,3,910.35,1,0,0.3264
16140,21,2,832.4200000000001,0,0,0.2254
16141,67,1,335.54,0,0,0.4585
16143,4,7,2641.14,0,0,0.0134
16145,9,9,3308.73,0,0,0.0079
16146,98,1,212.25,0,0,0.3767
16147,50,4,2023.91,0,0,0.2489
16148,86,1,310.3,0,0,0.4918
16149,79,1,141.7,0,1,0.6243
16150,21,5,1994.3700000000001,0,0,0.0657
16153,4,7,3524.27,0,0,0.0208
16155,31,5,796.9,1,0,0.2868
16156,32,9,2694.04,0,0,0.0347
16158,172,7,423.8,1,1,0.9177
16159,120,2,567.04,0,0,0.4622
16161,9,27,7622.69,0,0,0.0014
16163,14,3,1154.7,0,0,0.1037
16165,155,1,79.9,1,1,0.9306
16166,78,2,435.83,1,1,0.5529
16167,64,4,900.33,1,0,0.3618
16168,19,38,6479.87,0,0,0.0158
16170,45,14,4983.95,0,0,0.1291
